PERMNO,date,PRC,RET
86755,20140214,89.81,0.002008
86755,20140218,90.25,0.004899
86755,20140219,89.63,-0.00687
86755,20140220,90.05,0.004686
86755,20140221,89.93,-0.001333
86755,20140224,90.41,0.005338
86755,20140225,90.31,-0.001106
86755,20140226,90.23,-0.000886
86755,20140227,90.44,0.006463
86755,20140228,90.34,-0.001106
86755,20140303,89.67,-0.007416
86755,20140304,90.81,0.012713
86755,20140305,91.06,0.002753
86755,20140306,90.98,-0.000878
86755,20140307,90.53,-0.004946
86755,20140310,90.61,0.000884
86755,20140311,90.22,-0.004304
86755,20140312,90.56,0.003769
86755,20140313,89.28,-0.014134
86755,20140314,88.67,-0.006832
86755,20140317,89.45,0.008797
86755,20140318,90.53,0.012074
86755,20140319,90.04,-0.005413
86755,20140320,90.29,0.002777
86755,20140321,89,-0.012005
86755,20140324,88.22,-0.008764
86755,20140325,88.51,0.003287
86755,20140326,87.37,-0.01288
86755,20140327,86.879,-0.00562
86755,20140328,87.05,0.001968
86755,20140331,87.67,0.007122
86755,20140401,89.21,0.017566
86755,20140402,89.44,0.002578
86755,20140403,88.73,-0.007938
86755,20140404,86.37,-0.026598
86755,20140407,85.55,-0.009494
86755,20140408,86.34,0.009234
86755,20140409,87.82,0.017142
86755,20140410,85.1,-0.030972
86755,20140411,84.11,-0.011633
86755,20140414,84.77,0.007847
86755,20140415,85.0501,0.003304
86755,20140416,86.18,0.013285
86755,20140417,86.2,0.000232
86755,20140421,86.84,0.007425
86755,20140422,87.53,0.007946
86755,20140423,86.76,-0.008797
86755,20140424,87.59,0.009567
86755,20140425,86.19,-0.015983
86755,20140428,86.47,0.003249
86755,20140429,87.16,0.00798
86755,20140430,87.39,0.002639
86755,20140501,87.65,0.002975
86755,20140502,87.49,-0.001825
86755,20140505,87.95,0.005258
86755,20140506,86.81,-0.012962
86755,20140507,86.56,-0.00288
86755,20140508,86.48,-0.000924
86755,20140509,86.8,0.0037
86755,20140512,88.23,0.016475
86755,20140513,88.29,0.00068
86755,20140514,87.83,-0.00521
86755,20140515,87.135,-0.007913
86755,20140516,87.71,0.006599
86755,20140519,88.32,0.006955
86755,20140520,88,-0.003623
86755,20140521,88.84,0.009545
86755,20140522,89.23,0.00439
86755,20140523,89.88,0.007284
86755,20140527,91.001,0.012472
86755,20140528,90.72,-0.003088
86755,20140529,91.3,0.006393
86755,20140530,91.31,0.000109
86755,20140602,91.22,-0.000986
86755,20140603,91.18,-0.000439
86755,20140604,91.52,0.003729
86755,20140605,92.29,0.008414
86755,20140606,92.82,0.005743
86755,20140609,92.75,-0.000754
86755,20140610,92.91,0.001725
86755,20140611,92.89,-0.000215
86755,20140612,92.05,-0.009043
86755,20140613,92.32,0.002933
86755,20140616,92.4,0.000867
86755,20140617,92.45,0.000541
86755,20140618,92.97,0.005625
86755,20140619,92.91,-0.000645
86755,20140620,92.77,0.001174
86755,20140623,92.79,0.000216
86755,20140624,92.7,-0.00097
86755,20140625,93.29,0.006365
86755,20140626,93.34,0.000536
86755,20140627,93.75,0.004393
86755,20140630,93.91,0.001707
86755,20140701,94.94,0.010968
86755,20140702,95.1,0.001685
86755,20140703,95.7,0.006309
86755,20140707,95.41,-0.00303
86755,20140708,94.26,-0.012053
86755,20140709,94.96,0.007426
86755,20140710,94.66,-0.003159
86755,20140711,95.27,0.006444
86755,20140714,95.84,0.005983
86755,20140715,95.51,-0.003443
86755,20140716,95.89,0.003979
86755,20140717,94.619,-0.013255
86755,20140718,96.12,0.015864
86755,20140721,96,-0.001248
86755,20140722,96.61,0.006354
86755,20140723,97.227,0.006386
86755,20140724,97.12,-0.0011
86755,20140725,96.74,-0.003913
86755,20140728,96.77,0.00031
86755,20140729,96.6,-0.001757
86755,20140730,96.98,0.003934
86755,20140731,95.02,-0.02021
86755,20140801,94.67,-0.003683
86755,20140804,95.32,0.006866
86755,20140805,94.59,-0.007658
86755,20140806,94.52,-0.00074
86755,20140807,94.22,-0.003174
86755,20140808,94.9,0.007217
86755,20140811,95.46,0.005901
86755,20140812,95.42,-0.000419
86755,20140813,96.43,0.010585
86755,20140814,96.93,0.005185
86755,20140815,97.4,0.004849
86755,20140818,98.15,0.0077
86755,20140819,98.7,0.005604
86755,20140820,98.7,0
86755,20140821,98.9,0.002026
86755,20140822,99.05,0.001517
86755,20140825,99.4,0.003534
86755,20140826,99.5,0.001006
86755,20140827,99.52,0.000201
86755,20140828,99.41,-0.001105
86755,20140829,99.78,0.003722
86755,20140902,100.07,0.002906
86755,20140903,99.48,-0.005896
86755,20140904,99.39,-0.000905
86755,20140905,99.89,0.005031
86755,20140908,100.08,0.001902
86755,20140909,99.25,-0.008293
86755,20140910,100.07,0.008262
86755,20140911,99.99,-0.000799
86755,20140912,99.48,-0.0051
86755,20140915,98.52,-0.00965
86755,20140916,99.38,0.008729
86755,20140917,99.53,0.001509
86755,20140918,100.28,0.007535
86755,20140919,99.98,-0.00062
86755,20140922,99.05,-0.009302
86755,20140923,98.78,-0.002726
86755,20140924,99.84,0.010731
86755,20140925,97.74,-0.021034
86755,20140926,98.78,0.01064
86755,20140929,98.65,-0.001316
86755,20140930,98.79,0.001419
86755,20141001,97.21,-0.015994
86755,20141002,97.21,0
86755,20141003,98.17,0.009876
86755,20141006,97.96,-0.002139
86755,20141007,96.57,-0.014189
86755,20141008,98.45,0.019468
86755,20141009,96.86,-0.01615
86755,20141010,94.44,-0.024984
86755,20141013,92.96,-0.015671
86755,20141014,92.97,0.000108
86755,20141015,92.37,-0.006454
86755,20141016,91.79,-0.006279
86755,20141017,93,0.013182
86755,20141020,94.39,0.014946
86755,20141021,96.87,0.026274
86755,20141022,96.37,-0.005162
86755,20141023,97.82,0.015046
86755,20141024,98.62,0.008178
86755,20141027,98.69,0.00071
86755,20141028,100.18,0.015098
86755,20141029,99.81,-0.003693
86755,20141030,100.02,0.002104
86755,20141031,101.4,0.013797
86755,20141103,101.7,0.002959
86755,20141104,101.36,-0.003343
86755,20141105,101.37,0.000099
86755,20141106,101.69,0.003157
86755,20141107,101.6,-0.000885
86755,20141110,101.96,0.003543
86755,20141111,102.28,0.003138
86755,20141112,102.46,0.00176
86755,20141113,102.9,0.004294
86755,20141114,103.22,0.00311
86755,20141117,102.91,-0.003003
86755,20141118,103.68,0.007482
86755,20141119,103.21,-0.004533
86755,20141120,103.67,0.004457
86755,20141121,103.87,0.001929
86755,20141124,104.68,0.007798
86755,20141125,104.84,0.001528
86755,20141126,105.52,0.006486
86755,20141128,106.01,0.004644
86755,20141201,104.81,-0.01132
86755,20141202,105.23,0.004007
86755,20141203,105.42,0.001806
86755,20141204,105.37,-0.000474
86755,20141205,105.38,0.000095
86755,20141208,104.63,-0.007117
86755,20141209,104.96,0.003154
86755,20141210,103.31,-0.01572
86755,20141211,103.8,0.004743
86755,20141212,102.67,-0.010886
86755,20141215,101.61,-0.010324
86755,20141216,99.98,-0.016042
86755,20141217,101.8,0.018204
86755,20141218,104.25,0.024067
86755,20141219,104.32,0.004382
86755,20141222,104.58,0.002492
86755,20141223,104.21,-0.003538
86755,20141224,104.3,0.000864
86755,20141226,105.04,0.007095
86755,20141229,105.02,-0.00019
86755,20141230,104.32,-0.006665
86755,20141231,103.25,-0.010257
86755,20150102,102.94,-0.003002
86755,20150105,101.43,-0.014669
86755,20150106,100.07,-0.013408
86755,20150107,101.36,0.012891
86755,20150108,103.3,0.01914
86755,20150109,102.62,-0.006583
86755,20150112,101.55,-0.010427
86755,20150113,101.52,-0.000295
86755,20150114,100.96,-0.005516
86755,20150115,99.65,-0.012975
86755,20150116,100.82,0.011741
86755,20150120,101.62,0.007935
86755,20150121,102.14,0.005117
86755,20150122,104.03,0.018504
86755,20150123,104.26,0.002211
86755,20150126,104.14,-0.001151
86755,20150127,101.44,-0.025927
86755,20150128,100.92,-0.005126
86755,20150129,101.89,0.009612
86755,20150130,101.1,-0.007753
86755,20150202,101.98,0.008704
86755,20150203,102.96,0.00961
86755,20150204,102.87,-0.000874
86755,20150205,103.76,0.008652
86755,20150206,103.13,-0.006072
86755,20150209,102.8,-0.0032
86755,20150210,104.4,0.015564
86755,20150211,104.78,0.00364
86755,20150212,106,0.011643
86755,20150213,106.91,0.008585
86755,20150217,107.01,0.000935
86755,20150218,107.16,0.001402
86755,20150219,107.69,0.004946
86755,20150220,108.41,0.006686
86755,20150223,108.52,0.001015
86755,20150224,108.6,0.000737
86755,20150225,108.33,-0.002486
86755,20150226,108.88,0.005077
86755,20150227,108.4,-0.004408
86755,20150302,109.38,0.009041
86755,20150303,108.87,-0.004663
86755,20150304,108.45,-0.003858
86755,20150305,108.64,0.001752
86755,20150306,107.41,-0.011322
86755,20150309,107.72,0.002886
86755,20150310,105.72,-0.018567
86755,20150311,105.11,-0.00577
86755,20150312,105.8,0.006565
86755,20150313,105.34,-0.004348
86755,20150316,106.7,0.012911
86755,20150317,106.87,0.001593
86755,20150318,107.92,0.009825
86755,20150319,108.08,0.001483
86755,20150320,108.53,0.006459
86755,20150323,108.32,-0.001935
86755,20150324,107.93,-0.0036
86755,20150325,105.46,-0.022885
86755,20150326,105.1,-0.003414
86755,20150327,105.52,0.003996
86755,20150330,106.73,0.011467
86755,20150331,105.6,-0.010588
86755,20150401,105.05,-0.005208
86755,20150402,105.12,0.000666
86755,20150406,105.98,0.008181
86755,20150407,105.8,-0.001698
86755,20150408,106.64,0.007939
86755,20150409,107.31,0.006283
86755,20150410,107.75,0.0041
86755,20150413,107.48,-0.002506
86755,20150414,107.17,-0.002884
86755,20150415,107.84,0.006252
86755,20150416,107.69,-0.001391
86755,20150417,106.01,-0.0156
86755,20150420,107.6,0.014999
86755,20150421,108.06,0.004275
86755,20150422,108.65,0.00546
86755,20150423,109.06,0.003774
86755,20150424,110.54,0.013571
86755,20150427,110.26,-0.002533
86755,20150428,110.04,-0.001995
86755,20150429,109.35,-0.00627
86755,20150430,107.63,-0.015729
86755,20150501,109.05,0.013193
86755,20150504,109.23,0.001651
86755,20150505,107.45,-0.016296
86755,20150506,106.71,-0.006887
86755,20150507,107.35,0.005998
86755,20150508,108.69,0.012483
86755,20150511,108.27,-0.003864
86755,20150512,107.78,-0.004526
86755,20150513,108,0.002041
86755,20150514,109.58,0.01463
86755,20150515,109.58,0
86755,20150518,110.06,0.00438
86755,20150519,109.94,-0.00109
86755,20150520,110.01,0.000637
86755,20150521,110.58,0.005181
86755,20150522,110.47,-0.000995
86755,20150526,109.2,-0.011496
86755,20150527,110.96,0.016117
86755,20150528,110.71,-0.002253
86755,20150529,110.05,-0.005961
86755,20150601,110.42,0.003362
86755,20150602,110.07,-0.00317
86755,20150603,110.4,0.002998
86755,20150604,109.56,-0.007609
86755,20150605,109.3,-0.002373
86755,20150608,108.19,-0.010156
86755,20150609,108.01,-0.001664
86755,20150610,109.49,0.013702
86755,20150611,109.65,0.001461
86755,20150612,108.75,-0.008208
86755,20150615,108.21,-0.004966
86755,20150616,108.8,0.005452
86755,20150617,109.1,0.002757
86755,20150618,110.69,0.014574
86755,20150619,109.89,-0.004931
86755,20150622,110.7,0.007371
86755,20150623,110.79,0.000813
86755,20150624,110.22,-0.005145
86755,20150625,110,-0.001996
86755,20150626,109.27,-0.006636
86755,20150629,106.69,-0.023611
86755,20150630,107.07,0.003562
86755,20150701,107.92,0.007939
86755,20150702,107.95,0.000278
86755,20150706,107.7,-0.002316
86755,20150707,107.97,0.002507
86755,20150708,106.09,-0.017412
86755,20150709,106.03,-0.000566
86755,20150710,107.65,0.015279
86755,20150713,109.54,0.017557
86755,20150714,110.26,0.006573
86755,20150715,110.38,0.001088
86755,20150716,111.94,0.014133
86755,20150717,113.59,0.01474
86755,20150720,113.98,0.003433
86755,20150721,113.91,-0.000614
86755,20150722,112.62,-0.011325
86755,20150723,112.2,-0.003729
86755,20150724,111.1,-0.009804
86755,20150727,110.18,-0.008281
86755,20150728,111.13,0.008622
86755,20150729,111.55,0.003779
86755,20150730,112.08,0.004751
86755,20150731,111.95,-0.00116
86755,20150803,111.6,-0.003126
86755,20150804,111.39,-0.001882
86755,20150805,112.25,0.007721
86755,20150806,110.45,-0.016036
86755,20150807,110.31,-0.001268
86755,20150810,111.57,0.011422
86755,20150811,110.14,-0.012817
86755,20150812,110.52,0.00345
86755,20150813,110.34,-0.001629
86755,20150814,110.51,0.001541
86755,20150817,111.43,0.008325
86755,20150818,110.86,-0.005115
86755,20150819,110.13,-0.006585
86755,20150820,107.08,-0.027695
86755,20150821,102.4,-0.043706
86755,20150824,98.46,-0.038477
86755,20150825,98.09,-0.003758
86755,20150826,103.03,0.050362
86755,20150827,105.64,0.025332
86755,20150828,105.62,-0.000189
86755,20150831,104.31,-0.012403
86755,20150901,101.05,-0.031253
86755,20150902,103.9,0.028204
86755,20150903,103.39,-0.004909
86755,20150904,102.16,-0.011897
86755,20150908,105.04,0.028191
86755,20150909,103.86,-0.011234
86755,20150910,104.99,0.01088
86755,20150911,105.57,0.005524
86755,20150914,105.25,-0.003031
86755,20150915,106.49,0.011781
86755,20150916,107.09,0.005634
86755,20150917,107.13,0.000374
86755,20150918,105.35,-0.014188
86755,20150921,105.68,0.003132
86755,20150922,104.1,-0.014951
86755,20150923,104.18,0.000769
86755,20150924,103.8,-0.003648
86755,20150925,102.92,-0.008478
86755,20150928,99.99,-0.028469
86755,20150929,99.47,-0.0052
86755,20150930,101.76,0.023022
86755,20151001,102.22,0.00452
86755,20151002,104.01,0.017511
86755,20151005,105.5,0.014326
86755,20151006,105,-0.004739
86755,20151007,105.63,0.006
86755,20151008,106.05,0.003976
86755,20151009,106.53,0.004526
86755,20151012,106.79,0.002441
86755,20151013,106.1,-0.006461
86755,20151014,105.93,-0.001602
86755,20151015,107.67,0.016426
86755,20151016,108.12,0.004179
86755,20151019,108.74,0.005734
86755,20151020,108.18,-0.00515
86755,20151021,107.52,-0.006101
86755,20151022,109.71,0.020368
86755,20151023,112.78,0.027983
86755,20151026,112.85,0.000621
86755,20151027,113.08,0.002038
86755,20151028,114.02,0.008313
86755,20151029,113.84,-0.001579
86755,20151030,113.33,-0.00448
86755,20151102,114.61,0.011294
86755,20151103,115.01,0.00349
86755,20151104,115.02,0.000087
86755,20151105,114.71,-0.002695
86755,20151106,114.79,0.000697
86755,20151109,113.57,-0.010628
86755,20151110,113.28,-0.002553
86755,20151111,113.14,-0.001236
86755,20151112,112.04,-0.009722
86755,20151113,109.84,-0.019636
86755,20151116,111.42,0.014385
86755,20151117,111.49,0.000628
86755,20151118,113.63,0.019195
86755,20151119,113.71,0.000704
86755,20151120,114.48,0.006772
86755,20151123,114.15,-0.002883
86755,20151124,114.05,-0.000876
86755,20151125,114.15,0.000877
86755,20151127,114.31,0.001402
86755,20151130,114.02,-0.002537
86755,20151201,115.16,0.009998
86755,20151202,114.45,-0.006165
86755,20151203,112.51,-0.016951
86755,20151204,115.14,0.023376
86755,20151207,114.62,-0.004516
86755,20151208,114.63,0.000087
86755,20151209,112.89,-0.015179
86755,20151210,113.4,0.004518
86755,20151211,110.79,-0.023016
86755,20151214,111.63,0.007582
86755,20151215,112.31,0.006092
86755,20151216,113.98,0.01487
86755,20151217,112.32,-0.014564
86755,20151218,109.83,-0.019121
86755,20151221,111.05,0.011108
86755,20151222,111.78,0.006574
86755,20151223,112.61,0.007425
86755,20151224,112.59,-0.000178
86755,20151228,112.53,-0.000533
86755,20151229,114.3,0.015729
86755,20151230,113.27,-0.009011
86755,20151231,111.86,-0.012448
86755,20160104,109.5,-0.021098
86755,20160105,109.31,-0.001735
86755,20160106,108.26,-0.009606
86755,20160107,104.87,-0.031313
86755,20160108,104.01,-0.008201
86755,20160111,104.33,0.003077
86755,20160112,105.54,0.011598
86755,20160113,101.9,-0.034489
86755,20160114,104.07,0.021295
86755,20160115,100.84,-0.031037
86755,20160119,101.06,0.002182
86755,20160120,100.75,-0.003067
86755,20160121,100.85,0.000993
86755,20160122,103.77,0.028954
86755,20160125,102.23,-0.01484
86755,20160126,103.15,0.008999
86755,20160127,100.58,-0.024915
86755,20160128,102,0.014118
86755,20160129,104.13,0.020882
86755,20160201,104.41,0.002689
86755,20160202,102.15,-0.021645
86755,20160203,101.66,-0.004797
86755,20160204,101.65,-0.000098
86755,20160205,98.12,-0.034727
86755,20160208,96.62,-0.015287
86755,20160209,96.32,-0.003105
86755,20160210,96.69,0.003841
86755,20160211,96.55,-0.001448
86755,20160212,98.02,0.015225
86755,20160216,100.23,0.022546
86755,20160217,102.5,0.022648
86755,20160218,101.33,-0.011415
86755,20160219,101.63,0.002961
86755,20160222,103.28,0.016235
86755,20160223,101.58,-0.01646
86755,20160224,102.55,0.009549
86755,20160225,103.56,0.009849
86755,20160226,103.43,-0.001255
86755,20160229,102.5,-0.008992
86755,20160301,105.79,0.032098
86755,20160302,105.83,0.000378
86755,20160303,105.63,-0.00189
86755,20160304,105.67,0.000379
86755,20160307,105.02,-0.006151
86755,20160308,104.15,-0.008284
86755,20160309,104.82,0.006433
86755,20160310,104.66,-0.001526
86755,20160311,106.49,0.017485
86755,20160314,106.67,0.00169
86755,20160315,106.63,-0.000375
86755,20160316,107.58,0.008909
86755,20160317,107.52,-0.000558
86755,20160318,107.37,0.001561
86755,20160321,107.79,0.003912
86755,20160322,108.12,0.003062
86755,20160323,107.23,-0.008232
86755,20160324,107.26,0.00028
86755,20160328,107.11,-0.001398
86755,20160329,108.83,0.016058
86755,20160330,109.36,0.00487
86755,20160331,109.2,-0.001463
86755,20160401,110.36,0.010623
86755,20160404,109.94,-0.003806
86755,20160405,108.88,-0.009642
86755,20160406,110.67,0.01644
86755,20160407,109.08,-0.014367
86755,20160408,109,-0.000733
86755,20160411,108.6,-0.00367
86755,20160412,109.51,0.008379
86755,20160413,110.91,0.012784
86755,20160414,110.92,0.00009
86755,20160415,110.64,-0.002524
86755,20160418,111.23,0.005333
86755,20160419,110.55,-0.006113
86755,20160420,110.64,0.000814
86755,20160421,110.65,0.00009
86755,20160422,108.98,-0.015093
86755,20160425,108.98,0
86755,20160426,108.45,-0.004863
86755,20160427,107.58,-0.008022
86755,20160428,106.28,-0.012084
86755,20160429,105.72,-0.005269
86755,20160502,106.72,0.009459
86755,20160503,105.73,-0.009277
86755,20160504,105.05,-0.006431
86755,20160505,105.02,-0.000286
86755,20160506,105.58,0.005332
86755,20160509,105.88,0.002841
86755,20160510,107.33,0.013695
86755,20160511,106.36,-0.009038
86755,20160512,105.89,-0.004419
86755,20160513,105.5,-0.003683
86755,20160516,106.82,0.012512
86755,20160517,105.48,-0.012544
86755,20160518,105.86,0.003603
86755,20160519,105.31,-0.005196
86755,20160520,106.47,0.011015
86755,20160523,106.33,-0.001315
86755,20160524,108.46,0.020032
86755,20160525,109.24,0.007192
86755,20160526,109.56,0.002929
86755,20160527,110.13,0.005203
86755,20160531,110.34,0.001907
86755,20160601,110.35,0.000091
86755,20160602,110.58,0.002084
86755,20160603,110.06,-0.004703
86755,20160606,110.46,0.003634
86755,20160607,110.18,-0.002535
86755,20160608,110.37,0.001724
86755,20160609,110.19,-0.001631
86755,20160610,108.94,-0.011344
86755,20160613,108.03,-0.008353
86755,20160614,108.03,0
86755,20160615,107.72,-0.00287
86755,20160616,108.04,0.002971
86755,20160617,106.49,-0.011693
86755,20160620,107.16,0.006292
86755,20160621,107.5,0.003173
86755,20160622,107.24,-0.002419
86755,20160623,108.77,0.014267
86755,20160624,104.29,-0.041188
86755,20160627,102.22,-0.019848
86755,20160628,104.46,0.021913
86755,20160629,106.31,0.01771
86755,20160630,107.54,0.01157
86755,20160701,108.08,0.005021
86755,20160705,107.42,-0.006107
86755,20160706,108.3,0.008192
86755,20160707,108.62,0.002955
86755,20160708,110.3,0.015467
86755,20160711,110.93,0.005712
86755,20160712,111.49,0.005048
86755,20160713,111.22,-0.002422
86755,20160714,111.98,0.006833
86755,20160715,111.8,-0.001607
86755,20160718,112.54,0.006619
86755,20160719,112.13,-0.003643
86755,20160720,113.44,0.011683
86755,20160721,113.18,-0.002292
86755,20160722,113.65,0.004153
86755,20160725,113.66,0.000088
86755,20160726,113.79,0.001144
86755,20160727,114.58,0.006943
86755,20160728,114.98,0.003491
86755,20160729,115.23,0.002174
86755,20160801,115.84,0.005294
86755,20160802,114.96,-0.007597
86755,20160803,115.34,0.003305
86755,20160804,115.67,0.002861
86755,20160805,116.78,0.009596
86755,20160808,116.65,-0.001113
86755,20160809,116.92,0.002315
86755,20160810,116.62,-0.002566
86755,20160811,117.12,0.004287
86755,20160812,117.2,0.000683
86755,20160815,117.7,0.004266
86755,20160816,117.05,-0.005522
86755,20160817,117.26,0.001794
86755,20160818,117.29,0.000256
86755,20160819,117.26,-0.000256
86755,20160822,117.35,0.000767
86755,20160823,117.56,0.00179
86755,20160824,116.8,-0.006465
86755,20160825,116.61,-0.001627
86755,20160826,116.78,0.001458
86755,20160829,116.94,0.00137
86755,20160830,116.56,-0.00325
86755,20160831,116.44,-0.001029
86755,20160901,116.74,0.002576
86755,20160902,117.12,0.003255
86755,20160906,117.85,0.006233
86755,20160907,117.92,0.000594
86755,20160908,117.23,-0.005851
86755,20160909,114.28,-0.025164
86755,20160912,116.33,0.017938
86755,20160913,115.29,-0.00894
86755,20160914,115.84,0.004771
86755,20160915,117.64,0.015539
86755,20160916,117.29,-0.000477
86755,20160919,116.78,-0.004348
86755,20160920,117,0.001884
86755,20160921,118.15,0.009829
86755,20160922,119.09,0.007956
86755,20160923,118.33,-0.006382
86755,20160926,117.34,-0.008366
86755,20160927,118.5,0.009886
86755,20160928,118.7,0.001688
86755,20160929,117.84,-0.007245
86755,20160930,118.72,0.007468
86755,20161003,118.55,-0.001432
86755,20161004,118.37,-0.001518
86755,20161005,118.79,0.003548
86755,20161006,118.73,-0.000505
86755,20161007,118.47,-0.00219
86755,20161010,119.22,0.006331
86755,20161011,117.52,-0.014259
86755,20161012,117.42,-0.000851
86755,20161013,117,-0.003577
86755,20161014,117.14,0.001197
86755,20161017,116.82,-0.002732
86755,20161018,117.86,0.008903
86755,20161019,117.85,-0.000085
86755,20161020,117.71,-0.001188
86755,20161021,118.15,0.003738
86755,20161024,119.57,0.012019
86755,20161025,119.19,-0.003178
86755,20161026,118.38,-0.006796
86755,20161027,117.84,-0.004562
86755,20161028,117.1,-0.00628
86755,20161031,116.99,-0.000939
86755,20161101,116.11,-0.007522
86755,20161102,115.18,-0.00801
86755,20161103,114.05,-0.009811
86755,20161104,113.65,-0.003507
86755,20161107,116.35,0.023757
86755,20161108,117.11,0.006532
86755,20161109,117.65,0.004611
86755,20161110,115.75,-0.01615
86755,20161111,115.8,0.000432
86755,20161114,114.63,-0.010104
86755,20161115,116.22,0.013871
86755,20161116,116.91,0.005937
86755,20161117,117.76,0.007271
86755,20161118,117.32,-0.003736
86755,20161121,118.54,0.010399
86755,20161122,118.9,0.003037
86755,20161123,118.42,-0.004037
86755,20161125,118.8,0.003209
86755,20161128,118.53,-0.002273
86755,20161129,118.94,0.003459
86755,20161130,117.5,-0.012107
86755,20161201,115.47,-0.017277
86755,20161202,115.7,0.001992
86755,20161205,116.6,0.007779
86755,20161206,116.88,0.002401
86755,20161207,118.36,0.012663
86755,20161208,118.57,0.001774
86755,20161209,119.5,0.007843
86755,20161212,118.96,-0.004519
86755,20161213,120.46,0.012609
86755,20161214,120.21,-0.002075
86755,20161215,120.4,0.001581
86755,20161216,119.6,-0.003697
86755,20161219,120.09,0.004097
86755,20161220,120.55,0.003831
86755,20161221,120.46,-0.000747
86755,20161222,120.12,-0.002822
86755,20161223,120.2,0.000666
86755,20161227,120.82,0.005158
86755,20161228,119.88,-0.00778
86755,20161229,119.71,-0.001418
86755,20161230,118.48,-0.010275
86755,20170103,119.54,0.008947
86755,20170104,120.19,0.005438
86755,20170105,120.87,0.005658
86755,20170106,121.93,0.00877
86755,20170109,122.33,0.003281
86755,20170110,122.6,0.002207
86755,20170111,122.93,0.002692
86755,20170112,122.74,-0.001546
86755,20170113,123.16,0.003422
86755,20170117,122.79,-0.003004
86755,20170118,123.04,0.002036
86755,20170119,122.98,-0.000488
86755,20170120,123.25,0.002195
86755,20170123,123.35,0.000811
86755,20170124,124.18,0.006729
86755,20170125,125.43,0.010066
86755,20170126,125.56,0.001036
86755,20170127,125.8,0.001911
86755,20170130,124.82,-0.00779
86755,20170131,124.57,-0.002003
86755,20170201,125.43,0.006904
86755,20170202,125.32,-0.000877
86755,20170203,125.68,0.002873
86755,20170206,125.83,0.001194
86755,20170207,126.29,0.003656
86755,20170208,126.5,0.001663
86755,20170209,126.96,0.003636
86755,20170210,127.38,0.003308
86755,20170213,128.10001,0.005652
86755,20170214,128.53,0.003357
